Product Name;Product Description;Product Code (SKU);Categories;Price ($);Status;Hub Diameter;Hub Thickness;Shaft Diameter;Weight;Diameter (INCHES);Pitch (INCHES);Diameter (METERS);Pitch (-);Color;UPC Code;Product Weight (NOT for Shipping Calculations) (LBS) ;Product Weight (NOT for Shipping Calculations) (grams) 
14x8;Sport;LP14080;Sport;9.05; ;1.15 in.;0.64 in.;5/16 in.;2.47 oz.;14;8;0.3556;0.571428571;Grey;6.86661E+11;0.1544;70
14x8.5E;"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP14085E;Thin Electric;5.99; ;0.80 in.;0.44 in.;1/4 in.;1.31 oz.;14;8.5;0.3556;0.607142857;Grey;6.86661E+11;0.0816;37
14x8.5EP;"Thin Electric Pusher
Reverse Rotation
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP14085EP;Thin Electric, Electric Reverse Rotation (Left Hand Rotation);5.99; ;0.80 in.;0.44 in.;1/4 in.;1.31 oz.;14;8.5;0.3556;0.607142857;Grey;6.86661E+11;0.0816;37
B14x8.5E;"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E 
The material is the same fiberglass composite used in our grey props, just the color is black";LPB14085E;Thin Electric, Black Thin Electric, Multi Rotor (Electric Only);5.99; ;0.80 in.;0.44 in.;1/4 in.;1.31 oz.;14;8.5;0.3556;0.607142857;Black;6.86661E+11;0.0816;37
B14x8.5EP;"Thin Electric Pusher
Reverse Rotation
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E 
The material is the same fiberglass composite used in our grey props, just the color is black";LPB14085EP;Thin Electric, Electric Reverse Rotation (Left Hand Rotation), Black Thin Electric, Multi Rotor (Electric Only);5.99; ;0.80 in.;0.44 in.;1/4 in.;1.31 oz.;14;8.5;0.3556;0.607142857;Black;6.86661E+11;0.0816;37
14x10;Sport;LP14010;Sport;9.05; ;1.13 in.;0.64 in.;5/16 in.;2.61 oz.;14;10;0.3556;0.714285714;Grey;6.86661E+11;0.1631;74
14x10E;"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP14010E;Thin Electric;5.99; ;0.80 in.;0.44 in.;1/4 in.;1.20 oz.;14;10;0.3556;0.714285714;Grey;6.86661E+11;0.075;34
14x10F;"Folding Electric Propeller Blades
Use FH45mm-6 (LPFH3-6) Hub - not included";LP14010F;Folding (Electric Only);7.69; ;NA;See LPFH;See LPFH;1.06 oz.;14;10;0.3556;0.714285714;Grey;6.86661E+11;0.0663;30.1
B14x10E;"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E
The material is the same fiberglass composite used in our grey props, just the color is black";LPB14010E;Thin Electric, Black Thin Electric;5.99; ;0.80 in.;0.44 in.;1/4 in.;1.20 oz.;14;10;0.3556;0.714285714;Black;6.86661E+11;0.075;36
14x11;YS 91;LP14011;Sport, Pattern, Warbird Racing;9.05; ;1.13 in.;0.61 in.;5/16 in.;2.57 oz.;14;11;0.3556;0.785714286;Grey;6.86661E+11;0.1606;72.8
14x12;120 Pattern;LP14012;Sport, Pattern;9.05; ;1.13 in.;0.67 in.;5/16 in.;2.72 oz.;14;12;0.3556;0.857142857;Grey;6.86661E+11;0.17;77.1
14x12E;Thin Electric;LP14012E;Thin Electric;5.99; ;0.80 in.;0.44 in.;1/4 in.;1.23 oz.;14;12;0.3556;0.857142857;Grey;6.86661E+11;0.0772;35
14x12N;120 Pattern Narrow;LP14012N;Sport, Pattern;9.05; ;1.20 in.;0.62 in.;5/16 in.;2.36 oz.;14;12;0.3556;0.857142857;Grey;6.86661E+11;0.1477;67
B14x12E;"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E
The material is the same fiberglass composite used in our grey props, just the color is black";LPB14012E;Thin Electric, Black Thin Electric;5.99; ;0.80 in.;0.44 in.;1/4 in.;1.23 oz.;14;12;0.3556;0.857142857;Black;6.86661E+11;0.0772;35
14x13;120 Pattern;LP14013;Sport, Pattern;9.05; ;1.13 in.;0.62 in.;5/16 in.;2.43 oz.;14;13;0.3556;0.928571429;Grey;6.86661E+11;0.1519;68.9
14x13M;"Marine
Right Hand Rotation (~400 rpm)
Compatible with Schiller Water Bikes
Includes Tail Cone and M6-1.0 Set Screw Holes";LP14013M;Marine;27.95;;1.25 in.;NA;3/8 in.;4.02 oz.;14;13;0.3556;0.928571429;Black;6.86661E+11;0.2513;114
14x13N;120 Pattern / Warbird Narrow;LP14013N;Sport, Pattern, Warbird Racing;9.05; ;1.20 in.;0.62 in.;5/16 in.;2.43 oz.;14;13;0.3556;0.928571429;Grey;6.86661E+11;0.1519;68.9
14x13.5;120 Pattern;LP140135;Sport, Pattern;9.05; ;1.13 in.;0.63 in.;5/16 in.;2.47 oz.;14;13.5;0.3556;0.964285714;Grey;6.86661E+11;0.1544;70
14x13.5N;120 Pattern Narrow;LP140135N;Sport, Pattern;9.05;Discontinued;1.13 in.;0.63 in.;5/16 in.;2.29 oz.;14;13.5;0.3556;0.964285714;Grey;6.86661E+11;0.1431;64.9
14x14;120 Pattern;LP14014;Sport, Pattern;9.05; ;1.13 in.;0.64 in.;5/16 in.;2.40 oz.;14;14;0.3556;1;Grey;6.86661E+11;0.15;68
14x14E;"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP14014E;Thin Electric;5.99; ;0.80 in.;0.46 in.;1/4 in.;1.27 oz.;14;14;0.3556;1;Grey;6.86661E+11;0.0794;36
14x14N;120 Pattern / Warbird Narrow;LP14014N;Sport, Pattern, Warbird Racing;9.05; ;1.20 in.;0.63 in.;5/16 in.;2.43 oz.;14;14;0.3556;1;Grey;6.86661E+11;0.1519;68.9
14x17M;"Marine
Right Hand Rotation
Compatible with Perception Pescador Pilot Kayak
and Confluence / Perception Pedal Drive";LP14017M;Marine;16.25;;1.25 in.;0.70 in.;10 mm;3.53 oz.;14;17;0.3556;1.214285714;Orange;6.86661E+11;0.2205;100
14.4x10.5;120 Pattern;LP144105;Sport, Pattern;10.49;Discontinued;1.13 in.;0.67 in.;5/16 in.;2.61 oz.;14.4;10.5;0.36576;0.729166667;Grey;6.86661E+11;0.1631;74
14.4x12;120 Pattern;LP14412;Sport, Pattern;10.49;Discontinued;1.13 in.;0.66 in.;5/16 in.;2.65 oz.;14.4;12;0.36576;0.833333333;Grey;6.86661E+11;0.1656;75.1
14.4x13;120 Pattern;LP14413;Sport, Pattern;10.49;Discontinued;1.13 in.;0.75 in.;5/16 in.;3.00 oz.;14.4;13;0.36576;0.902777778;Grey;6.86661E+11;0.1875;85
14.4x13.5;120 Pattern;LP144135;Sport, Pattern;10.49;Discontinued;1.13 in.;0.75 in.;5/16 in.;3.00 oz.;14.4;13.5;0.36576;0.9375;Grey;6.86661E+11;0.1875;85
14.4x14;120 Pattern;LP14414;Sport, Pattern;10.49;Discontinued;1.50 in.;0.74 in.;5/16 in.;2.89 oz.;14.4;14;0.36576;0.972222222;Grey;6.86661E+11;0.1806;81.9
14.5x11-4;"4 Blade
140 Pattern";LP414511;Sport, Pattern, 4 Bladed (for IC Engines);23.75;Discontinued;NA;NA;5/16 in.;NA;14.5;11;0.3683;0.75862069;Grey;6.86661E+11;;0
14.5x12-4;"4 Blade
140 Pattern";LP414512;Sport, Pattern, 4 Bladed (for IC Engines);23.75;Discontinued;1.30 in.;0.66 in.;5/16 in.;4.16 oz.;14.5;12;0.3683;0.827586207;Grey;6.86661E+11;0.2601;118
14.5x13W;120 Pattern Wide Blade;LP14513W;Sport, Pattern;10.49;Discontinued;1.25 in.;0.76 in.;5/16 in.;3.53 oz.;14.5;13;0.3683;0.896551724;Grey;6.86661E+11;0.2206;100.1
14.5x14N;120 Pattern Narrow;LP14514N;Sport, Pattern;10.49;Discontinued;1.13 in.;0.63 in.;5/16 in.;2.19 oz.;14.5;14;0.3683;0.965517241;Grey;6.86661E+11;0.1369;62.1
14.5x14.5N;120 Pattern Narrow;LP145145N;Sport, Pattern;10.49;Discontinued;1.13 in.;0.65 in.;5/16 in.;2.26 oz.;14.5;14.5;0.3683;1;Grey;6.86661E+11;0.1413;64.1
15x4E;"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP15040E;Thin Electric;7.1; ;1.00 in.;0.45 in.;1/4 in.;1.55 oz.;15;4;0.381;0.266666667;Grey;6.86661E+11;0.097;44
15x4EP;"Thin Electric Pusher
Reverse Rotation
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP15040EP;Thin Electric, Electric Reverse Rotation (Left Hand Rotation);7.1; ;1.00 in.;0.45 in.;1/4 in.;1.55 oz.;15;4;0.381;0.266666667;Grey;6.86661E+11;0.097;44
15x4W;3D Fun Fly Wide Blade;LP15040W;Sport, 3D Fun Fly;11.99; ;1.13 in.;0.42 in.;5/16 in.;2.47 oz.;15;4;0.381;0.266666667;Grey;6.86661E+11;0.1544;70
15x5.5MR;"Multi-Rotor
Use LPAR06E adapter rings (not included)";LP15055MR;Multi Rotor (Electric Only);6.49; ;0.80 in.;0.36 in.;1/4 in.;1.27 oz.;15;5.5;0.381;0.366666667;Grey;6.86661E+11;0.0794;36
15x5.5MRP;"Multi-Rotor Pusher
Reverse Rotation
Use LPAR06E adapter rings (not included)";LP15055MRP;Multi Rotor (Electric Only);6.49; ;0.80 in.;0.36 in.;1/4 in.;1.27 oz.;15;5.5;0.381;0.366666667;Grey;6.86661E+11;0.0794;36
15x6;Sport;LP15060;Sport;11.99; ;1.25 in.;0.53 in.;5/16 in.;2.68 oz.;15;6;0.381;0.4;Grey;6.86661E+11;0.1675;76
15x6E;"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP15060E;Thin Electric;7.1; ;1.00 in.;0.47 in.;1/4 in.;1.59 oz.;15;6;0.381;0.4;Grey;6.86661E+11;0.0992;45
15x7;Sport;LP15070;Sport;11.99; ;1.25 in.;0.58 in.;5/16 in.;2.72 oz.;15;7;0.381;0.466666667;Grey;6.86661E+11;0.17;77.1
15x7E;"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP15070E;Thin Electric;7.1; ;1.00 in.;0.47 in.;1/4 in.;1.59 oz.;15;7;0.381;0.466666667;Grey;6.86661E+11;0.0992;45
15x8;120 Pattern / Sport;LP15080;Sport, Pattern;11.99; ;1.00 in.;0.67 in.;5/16 in.;3.03 oz.;15;8;0.381;0.533333333;Grey;6.86661E+11;0.1896;86
15x8E;"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP15080E;Thin Electric;7.1; ;1.00 in.;0.47 in.;1/4 in.;1.55 oz.;15;8;0.381;0.533333333;Grey;6.86661E+11;0.097;44
15x8P;120 Pattern / Sport Pusher;LP15080P;Sport, Pusher (for IC Engines);11.99;;1.00 in.;0.67 in.;5/16 in.;3.03 oz.;15;8;0.381;0.533333333;Grey;6.86661E+11;0.1896;86
B15x8E;"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E 
The material is the same fiberglass composite used in our grey props, just the color is black";LPB15080E;Thin Electric, Black Thin Electric;7.1; ;1.00 in.;0.47 in.;1/4 in.;1.55 oz.;15;8;0.381;0.533333333;Black;6.86661E+11;0.097;44
15x10;120 Pattern;LP15010;Sport, Pattern;11.99; ;1.25 in.;0.71 in.;5/16 in.;3.17 oz.;15;10;0.381;0.666666667;Grey;6.86661E+11;0.1981;89.9
15x10E;"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP15010E;Thin Electric;7.1; ;1.00 in.;0.48 in.;1/4 in.;1.59 oz.;15;10;0.381;0.666666667;Grey;6.86661E+11;0.0992;45
15x10EP;"Thin Electric Pusher
Reverse Rotation
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP15010EP;Thin Electric, Electric Reverse Rotation (Left Hand Rotation);7.1; ;1.00 in.;0.48 in.;1/4 in.;1.59 oz.;15;10;0.381;0.666666667;Grey;6.86661E+11;0.0992;45
B15x10E;"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E 
The material is the same fiberglass composite used in our grey props, just the color is black";LPB15010E;Thin Electric, Black Thin Electric;7.1; ;1.00 in.;0.48 in.;1/4 in.;1.59 oz.;15;10;0.381;0.666666667;Black;6.86661E+11;0.0992;45
15x11;120 Pattern;LP15011;Sport, Pattern;11.99; ;1.25 in.;0.71 in.;5/16 in.;3.21 oz.;15;11;0.381;0.733333333;Grey;6.86661E+11;0.2006;91
15x11-4;"4 Blade
140 Pattern";LP415011;Sport, Pattern, 4 Bladed (for IC Engines);24.95;Discontinued;NA;NA;5/16 in.;NA;15;11;0.381;0.733333333;Grey;6.86661E+11;;0
15x12;120 Pattern;LP15012;Sport, Pattern;11.99; ;1.25 in.;0.72 in.;5/16 in.;3.21 oz.;15;12;0.381;0.8;Grey;6.86661E+11;0.2006;91
15x12F;"Folding Electric Propeller Blades
Use FH45mm-6 (LPFH3-6) Hub - not included";LP15012F;Folding (Electric Only);9.1;Discontinued;NA;See LPFH;See LPFH;1.31 oz.;15;12;0.381;0.8;Grey;6.86661E+11;0.0819;37.1
15x12W;120 Pattern Wide Blade;LP15012W;Sport, Pattern;11.99;Discontinued;1.25 in.;0.74 in.;5/16 in.;3.53 oz.;15;12;0.381;0.8;Grey;6.86661E+11;0.2206;100.1
15x13;120 Pattern;LP15013;Sport, Pattern;11.99;Discontinued;1.25 in.;0.73 in.;5/16 in.;3.21 oz.;15;13;0.381;0.866666667;Grey;6.86661E+11;0.2006;91
15x13N;120 Pattern Narrow;LP15013N;Sport, Pattern;11.99;Discontinued;1.13 in.;0.68 in.;5/16 in.;2.50 oz.;15;13;0.381;0.866666667;Grey;6.86661E+11;0.1563;70.9
15x13W-3;"3 Blade
120 Pattern";LP3150130W;Sport, Pattern, 3 Bladed (for IC Engines);24.95;Discontinued;1.50 in.;0.66 in.;5/16 in.;4.13 oz.;15;13;0.381;0.866666667;Grey;6.86661E+11;0.2579;117
15x13.5-3;"3 Blade
120 Pattern";LP3150135;Sport, Pattern, 3 Bladed (for IC Engines);24.95; ;1.50 in.;0.63 in.;5/16 in.;3.39 oz.;15;13.5;0.381;0.9;Grey;6.86661E+11;0.2119;96.1
15x14;120 Pattern;LP15014;Sport, Pattern;11.99;Discontinued;1.25 in.;0.74 in.;5/16 in.;3.28 oz.;15;14;0.381;0.933333333;Grey;6.86661E+11;0.205;93
15x14N;120 Pattern Narrow;LP15014N;Sport, Pattern;11.99;Discontinued;1.13 in.;0.70 in.;5/16 in.;2.57 oz.;15;14;0.381;0.933333333;Grey;6.86661E+11;0.1606;72.8
15.5x11.5W;120 Pattern Wide Blade;LP155115W;Sport, Pattern;12.49;Discontinued;1.25 in.;0.75 in.;5/16 in.;3.74 oz.;15.5;11.5;0.3937;0.741935484;Grey;6.86661E+11;0.2338;106
15.5x12;120 Pattern;LP15512;Sport, Pattern;12.49;Discontinued;NA;NA;5/16 in.;3.74 oz.;15.5;12;0.3937;0.774193548;Grey;6.86661E+11;0.2338;106
15.5x12W;120 Pattern Wide Blade;LP15512W;Sport, Pattern;12.49;Discontinued;1.25 in.;0.75 in.;5/16 in.;3.70 oz.;15.5;12;0.3937;0.774193548;Grey;6.86661E+11;0.2313;104.9
15.5x12-4;"4 Blade
140 Pattern";LP415512;Sport, Pattern, 4 Bladed (for IC Engines);25.95; ;1.35 in.;0.72 in.;5/16 in.;4.23 oz.;15.5;12;0.3937;0.774193548;Grey;6.86661E+11;0.2644;119.9
15.5x12.5W;120 Pattern Wide Blade;LP155125W;Sport, Pattern;12.49;Discontinued;1.25 in.;0.75 in.;5/16 in.;3.67 oz.;15.5;12.5;0.3937;0.806451613;Grey;6.86661E+11;0.2294;104.1
15.5x13N;120 Pattern Narrow;LP15513N;Sport, Pattern;12.49;Discontinued;1.13 in.;0.67 in.;5/16 in.;2.57 oz.;15.5;13;0.3937;0.838709677;Grey;6.86661E+11;0.1606;72.8
15.75x13-3;"3 Blade
120 Pattern";LP3157513;Sport, Pattern, 3 Bladed (for IC Engines);25.95; ;1.50 in.;0.64 in.;5/16 in.;4.27 oz.;15.75;13;0.40005;0.825396825;Grey;6.86661E+11;0.2669;121.1
16x4E;"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP16040E;Thin Electric;8.42; ;1.00 in.;0.49 in.;1/4 in.;1.94 oz.;16;4;0.4064;0.25;Grey;6.86661E+11;0.1213;55
16x4EP;"Thin Electric Pusher
Reverse Rotation
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP16040EP;Thin Electric, Electric Reverse Rotation (Left Hand Rotation);8.42; ;1.00 in.;0.49 in.;1/4 in.;1.94 oz.;16;4;0.4064;0.25;Grey;6.86661E+11;0.1213;55
16x4W;3D Fun Fly Wide Blade;LP16040W;Sport, 3D Fun Fly;14.99; ;1.25 in.;0.54 in.;5/16 in.;3.00 oz.;16;4;0.4064;0.25;Grey;6.86661E+11;0.1875;85
16x5.5MR;"Multi-Rotor
Use LPAR06E adapter rings (not included)";LP16055MR;Multi Rotor (Electric Only);7.69; ;0.80 in.;0.37 in.;1/4 in.;1.55 oz.;16;5.5;0.4064;0.34375;Grey;6.86661E+11;0.0969;44
16x5.5MRP;"Multi-Rotor Pusher
Reverse Rotation
Use LPAR06E adapter rings (not included)";LP16055MRP;Multi Rotor (Electric Only);7.69; ;0.80 in.;0.37 in.;1/4 in.;1.55 oz.;16;5.5;0.4064;0.34375;Grey;6.86661E+11;0.0969;44
16x5.5MRP-ST;"Multi-Rotor Pusher (Self Tightening)
Reverse Rotation
Includes M6x1 LH thread hex nut
Use LPAR06E adapter rings (not included)
Product weight includes hex nut
Caution: Not intended for use with systems that use active motor braking";LP16055MRP-ST;Self Tightening;8.2;;0.80 in.;0.50 in.;6 mm;1.62 oz.;16;5.5;0.4064;0.34375;Grey;6.86661E+11;0.1014;46
16x5.5MRP-T;"Multi-Rotor
LH Rotation (Reverse)
T-Mount (M3 on 12mm centers)
Compatible with 4mm centering shaft
Includes 4.1mm ID adapter";LP16055MRP-T;Multi Rotor (Electric Only), T-Mount;8.2; ;0.80 in.;0.35 in. (9mm);4.1 mm;1.52 oz.;16;5.5;0.4064;0.34375;Grey;6.86661E+11;0.0948;43
16x5.5MR-ST;"Multi-Rotor (Self Tightening)
Includes M6x1 RH thread hex nut
Use LPAR06E adapter rings (not included)
Product weight includes hex nut
Caution: Not intended for use with systems that use active motor braking";LP16055MR-ST;Self Tightening;8.2;;0.80 in.;0.50 in.;6 mm;1.62 oz.;16;5.5;0.4064;0.34375;Grey;6.86661E+11;0.1014;46
16x5.5MR-T;"Multi-Rotor
RH Rotation
T-Mount (M3 on 12mm centers)
Compatible with 4mm centering shaft
Includes 4.1mm ID adapter";LP16055MR-T;Multi Rotor (Electric Only), T-Mount;8.2; ;0.80 in.;0.35 in. (9mm);4.1 mm;1.52 oz.;16;5.5;0.4064;0.34375;Grey;6.86661E+11;0.0948;43
16x6;Sport;LP16060;Sport;14.99; ;1.25 in.;0.57 in.;5/16 in.;3.17 oz.;16;6;0.4064;0.375;Grey;6.86661E+11;0.1981;89.9
16x6E;"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP16060E;Thin Electric;8.42; ;1.00 in.;0.51 in.;1/4 in.;1.98 oz.;16;6;0.4064;0.375;Grey;6.86661E+11;0.1235;56
16x7;120 Pattern;LP16070;Sport;14.99; ;1.25 in.;0.61 in.;5/16 in.;3.35 oz.;16;7;0.4064;0.4375;Grey;6.86661E+11;0.2094;95
16x7C;"Sport 
Can be used in Electric motor applications 
Standard Rotation (right hand) 
Material: 40% Carbon / 60% Nylon 
25% weight reduction over glass filled Nylon";LP16070C;Sport, Thin Electric, Multi Rotor (Electric Only);65;;1.25 in.;0.61 in.;5/16 in.;2.61 oz.;16;7;0.4064;0.4375;Black;6.86661E+11;0.1631;74
16x7CP;"Sport Pusher 
Can be used in Electric motor applications 
Reverse rotation (left hand) 
Material: 40% Carbon / 60% Nylon 
25% weight reduction over glass filled Nylon";LP16070CP;Sport, Pusher (for IC Engines), Electric Reverse Rotation (Left Hand Rotation), Multi Rotor (Electric Only);65;;1.25 in.;0.61 in.;5/16 in.;2.61 oz.;16;7;0.4064;0.4375;Black;6.86661E+11;0.1631;74
16x7E(3D);"Thin Electric
3D Aerobatics
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP16070E(3D);Thin Electric;8.42;;1.00 in.;0.42 in.;1/4 in.;1.62 oz.;16;7;0.4064;0.4375;Grey;6.86661E+11;0.1014;46
16x8;120 Pattern;LP16080;Sport, Pattern;14.99; ;1.25 in.;0.72 in.;5/16 in.;3.56 oz.;16;8;0.4064;0.5;Grey;6.86661E+11;0.2225;100.9
16x8E;"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP16080E;Thin Electric;8.42; ;1.00 in.;0.47 in.;1/4 in.;1.83 oz.;16;8;0.4064;0.5;Grey;6.86661E+11;0.1146;52
16x10;120 Pattern;LP16010;Sport, Pattern;14.99; ;1.25 in.;0.78 in.;5/16 in.;3.70 oz.;16;10;0.4064;0.625;Grey;6.86661E+11;0.2313;104.9
16x10E;"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP16010E;Thin Electric;8.42; ;1.00 in.;0.48 in.;1/4 in.;1.83 oz.;16;10;0.4064;0.625;Grey;6.86661E+11;0.1146;52
16x10EP;"Thin Electric Pusher
Reverse Rotation
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP16010EP;Thin Electric, Electric Reverse Rotation (Left Hand Rotation);8.42; ;1.00 in.;0.48 in.;1/4 in.;1.83 oz.;16;10;0.4064;0.625;Grey;6.86661E+11;0.1146;52
16x11;120 Pattern;LP16011;Sport, Pattern;14.99;Discontinued;1.25 in.;0.79 in.;5/16 in.;3.74 oz.;16;11;0.4064;0.6875;Grey;6.86661E+11;0.2338;106
16x12;120 Pattern;LP16012;Sport, Pattern;14.99; ;1.25 in.;0.79 in.;5/16 in.;3.63 oz.;16;12;0.4064;0.75;Grey;6.86661E+11;0.2269;102.9
16x12E;"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP16012E;Thin Electric;8.42; ;1.00 in.;0.48 in.;1/4 in.;1.83 oz.;16;12;0.4064;0.75;Grey;6.86661E+11;0.1146;52
16x13;120 Pattern;LP16013;Sport, Pattern;14.99; ;1.25 in.;0.78 in.;5/16 in.;3.74 oz.;16;13;0.4064;0.8125;Grey;6.86661E+11;0.2338;106
16x13N;120 Pattern Narrow;LP16013N;Sport, Pattern;14.99;Discontinued;1.13 in.;0.67 in.;5/16 in.;2.79 oz.;16;13;0.4064;0.8125;Grey;6.86661E+11;0.1744;79.1
16x14;140 Pattern / Sport;LP16014;Sport, Pattern;14.99; ;1.25 in.;0.77 in.;5/16 in.;3.70 oz.;16;14;0.4064;0.875;Grey;6.86661E+11;0.2313;104.9
16x14N;120 Pattern Narrow;LP16014N;Sport, Pattern;14.99;Discontinued;NA;NA;5/16 in.;NA;16;14;0.4064;0.875;Grey;6.86661E+11;0.2313;104.9
16x14P;Sport Pusher;LP16014P;Sport, Pusher (for IC Engines);14.99; ;1.25 in.;0.80 in.;5/16 in.;3.70 oz.;16;14;0.4064;0.875;Grey;6.86661E+11;0.2313;104.9
16x15;140 Pattern;LP16015;Sport, Pattern;14.99;Discontinued;1.25 in.;0.79 in.;5/16 in.;3.74 oz.;16;15;0.4064;0.9375;Grey;6.86661E+11;0.2338;106
16x16;140 Pattern;LP16016;Sport, Pattern;14.99; ;1.25 in.;0.75 in.;5/16 in.;3.67 oz.;16;16;0.4064;1;Grey;6.86661E+11;0.2294;104.1
16.5x5W;3D Fun Fly Wide Blade;LP16550W;Sport, 3D Fun Fly;16.49;Discontinued;1.25 in.;0.58 in.;5/16 in.;3.56 oz.;16.5;5;0.4191;0.303030303;Grey;6.86661E+11;0.2225;100.9
16.5x12;120 Pattern;LP16512;Sport, Pattern;16.49;Discontinued;NA;NA;5/16 in.;NA;16.5;12;0.4191;0.727272727;Grey;6.86661E+11;0.2313;104.9
16.5x12W;140 Pattern Wide Blade;LP16512W;Sport, Pattern;16.49;Discontinued;1.25 in.;0.76 in.;5/16 in.;3.92 oz.;16.5;12;0.4191;0.727272727;Grey;6.86661E+11;0.245;111.1
16.5x13;140 Pattern;LP16513;Sport, Pattern;16.49;Discontinued;1.13 in.;0.66 in.;5/16 in.;2.86 oz.;16.5;13;0.4191;0.787878788;Grey;6.86661E+11;0.1788;81.1
16.5x13W;140 Pattern Wide Blade;LP16513W;Sport, Pattern;16.49;Discontinued;1.25 in.;0.76 in.;5/16 in.;3.88 oz.;16.5;13;0.4191;0.787878788;Grey;6.86661E+11;0.2425;110
16.5x14;140 Pattern;LP16514;Sport, Pattern;16.49;Discontinued;1.13 in.;0.67 in.;5/16 in.;2.75 oz.;16.5;14;0.4191;0.848484848;Grey;6.86661E+11;0.1719;78
17x4W;3D Fun Fly Wide Blade;LP17040W;Sport, 3D Fun Fly;17.99; ;1.25 in.;0.44 in.;5/16 in.;3.35 oz.;17;4;0.4318;0.235294118;Grey;6.86661E+11;0.2094;95
17x6;"Sport 
IMAC Aerobatic";LP17060;Sport, IMAC Aerobatic;17.99; ;1.25 in.;0.70 in.;5/16 in.;3.95 oz.;17;6;0.4318;0.352941176;Grey;6.86661E+11;0.2469;112
17x6E;"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP17060E;Thin Electric;9.95; ;1.00 in.;0.47 in.;1/4 in.;2.26 oz.;17;6;0.4318;0.352941176;Grey;6.86661E+11;0.1411;64
17x6P;Sport Pusher;LP17060P;Sport, Pusher (for IC Engines);17.99; ;1.25 in.;0.70 in.;5/16 in.;3.95 oz.;17;6;0.4318;0.352941176;Grey;6.86661E+11;0.2469;112
17x7E;"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP17070E;Thin Electric;9.95; ;1.00 in.;0.47 in.;1/4 in.;2.26 oz.;17;7;0.4318;0.411764706;Grey;6.86661E+11;0.1411;64
17x8;140 Pattern;LP17080;Sport, Pattern;17.99; ;1.25 in.;0.72 in.;5/16 in.;4.09 oz.;17;8;0.4318;0.470588235;Grey;6.86661E+11;0.2556;115.9
17x8E;"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP17080E;Thin Electric;9.95; ;1.00 in.;0.48 in.;1/4 in.;2.26 oz.;17;8;0.4318;0.470588235;Grey;6.86661E+11;0.1411;64
17x8N;140 Pattern Narrow;LP17080N;Sport, Pattern;17.99; ;1.13 in.;0.67 in.;5/16 in.;3.32 oz.;17;8;0.4318;0.470588235;Grey;6.86661E+11;0.2075;94.1
17x10;140 Pattern / Sport;LP17010;Sport, Pattern;17.99; ;1.25 in.;0.73 in.;5/16 in.;4.06 oz.;17;10;0.4318;0.588235294;Grey;6.86661E+11;0.2538;115.1
17x10E;"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP17010E;Thin Electric;9.95; ;1.00 in.;0.49 in.;1/4 in.;2.26 oz.;17;10;0.4318;0.588235294;Grey;6.86661E+11;0.1411;64
17x10N;140 Pattern Narrow;LP17010N;Sport, Pattern;17.99; ;1.13 in.;0.69 in.;5/16 in.;3.46 oz.;17;10;0.4318;0.588235294;Grey;6.86661E+11;0.2163;98.1
17x10P;Sport Pusher;LP17010P;Sport, Pusher (for IC Engines);17.99;;1.25 in.;0.73 in.;5/16 in.;4.06 oz.;17;10;0.4318;0.588235294;Grey;6.86661E+11;0.2538;115.1
